ID,TERM,DEFINITION,CATEGORY,TOTAL_FREQUENCY,BOOKS
9779,nutritious,,,,
9780,nuts,,,,
9781,nutshell,,,,
9782,nutshells,,,,
9783,nvr,,,,
9784,ny,,,,
9785,oakbeamed,,,,
9786,oaken,,,,
9787,oakington,,,,
9788,oakleaves,,,,
9789,oaklined,,,,
9790,oakpanelled,,,,
9791,oaks,,,,
9792,oakshott,,,,
9793,oar,,,,
9794,oasis,,,,
9795,oath,,,,
9796,oaths,,,,
9797,obedience,,,,
9798,obersteins,,,,
9799,obese,,,,
9800,obey,,,,
9801,obeyed,,,,
9802,objected,,,,
9803,objections,,,,
9804,objective,,,,
9805,objectless,,,,
9806,obligations,,,,
9807,oblige,,,,
9808,obliging,,,,
9809,obliquity,,,,
9810,obliterate,,,,
9811,obliterated,,,,
9812,obscene,,,,
9813,obscured,,,,
9814,obscurities,,,,
9815,obscurity,,,,
9816,observance,,,,
9817,observant,,,,
9818,observations,,,,
9819,observerexcellent,,,,
9820,observes,,,,
9821,observing,,,,
9822,obstacle,,,,
9823,obstacles,,,,
9824,obstinacy,,,,
9825,obstinate,,,,
9826,obtaining,,,,
9827,obtrude,,,,
9828,obtruded,,,,
9829,obtrusive,,,,
9830,obtrusively,,,,
9831,obtuse,,,,
9832,occasions,,,,
9833,occipital,,,,
9834,occupant,,,,
9835,occupants,,,,
9836,occupations,,,,
9837,occupies,,,,
9838,occupy,,,,
9839,occupying,,,,
9840,occurrence,,,,
9841,occurrences,,,,
9842,occurring,,,,
9843,occurs,,,,
9844,ocean,,,,
9845,oct,,,,
9846,octavo,,,,
9847,october,,,,
9848,odds,,,,
9849,odessa,,,,
9850,odious,,,,
9851,odour,,,,
9852,offashamed,,,,
9853,offence,,,,
9854,offences,,,,
9855,offend,,,,
9856,offended,,,,
9857,offender,,,,
9858,offenders,,,,
9859,offensive,,,,
9860,offering,,,,
9861,offers,,,,
9862,offforeleg,,,,
9863,offhand,,,,
9864,officeand,,,,
9865,officelike,,,,
9866,officersor,,,,
9867,officiallooking,,,,
9868,officials,,,,
9869,offof,,,,
9870,ofmajor,,,,
9871,ogroats,,,,
9872,ohio,,,,
9873,oil,,,,
9874,oillamp,,,,
9875,oily,,,,
9876,ointment,,,,
9877,oldacres,,,,
9878,oldest,,,,
9879,oldestablished,,,,
9880,oldmore,,,,
9881,olds,,,,
9882,oldtime,,,,
9883,oldworld,,,,
9884,olive,,,,
9885,olivers,,,,
9886,olympia,,,,
9887,ome,,,,
9888,ominous,,,,
9889,omission,,,,
9890,omissions,,,,
9891,omit,,,,
9892,omitted,,,,
9893,omitting,,,,
9894,omne,,,,
9895,omnipotent,,,,
9896,omniscience,,,,
9897,omniscient,,,,
9898,oncept,,,,
9899,oneand,,,,
9900,oneduring,,,,
9901,onehalf,,,,
9902,onehe,,,,
9903,oneonly,,,,
9904,onerous,,,,
9905,onethat,,,,
9906,onethe,,,,
9907,onetwenty,,,,
9908,onewhile,,,,
9909,onlyoh,,,,
9910,ont,,,,
9911,onwards,,,,
9912,onyxes,,,,
9913,ooze,,,,
9914,oozed,,,,
9915,opal,,,,
9916,opalescent,,,,
9917,openair,,,,
9918,openeyed,,,,
9919,openings,,,,
9920,openly,,,,
9921,openmouthed,,,,
9922,openness,,,,
9923,opens,,,,
9924,openshaws,,,,
9925,opera,,,,
9926,operate,,,,
9927,operatic,,,,
9928,operating,,,,
9929,operation,,,,
9930,operations,,,,
9931,opinions,,,,
9932,opiumsmoking,,,,
9933,oporto,,,,
9934,opponent,,,,
9935,opponents,,,,
9936,opportune,,,,
9937,opportunities,,,,
9938,oppose,,,,
9939,opposed,,,,
9940,opposing,,,,
9941,opposition,,,,
9942,oppressed,,,,
9943,oppressive,,,,
9944,oppressively,,,,
9945,optician,,,,
9946,opticians,,,,
9947,option,,,,
9948,opulence,,,,
9949,opus,,,,
9950,oranges,,,,
9951,orbit,,,,
9952,orchard,,,,
9953,orchestra,,,,
9954,orchid,,,,
9955,orchids,,,,
9956,ordained,,,,
9957,ordeal,,,,
9958,ordering,,,,
9959,orderly,,,,
9960,ordnance,,,,
9961,ore,,,,
9962,organic,,,,
9963,organisation,,,,
9964,organise,,,,
9965,organism,,,,
9966,organization,,,,
9967,organized,,,,
9968,organizer,,,,
9969,organizing,,,,
9970,orgies,,,,
9971,orhere,,,,
9972,oriental,,,,
9973,orientals,,,,
9974,origin,,,,
9975,originality,,,,
9976,originally,,,,
9977,originals,,,,
9978,orleans,,,,
9979,orme,,,,
9980,ormstein,,,,
9981,ornament,,,,
9982,ornamental,,,,
9983,ornaments,,,,
9984,orontes,,,,
9985,orphan,,,,
9986,orphanage,,,,
9987,orthodox,,,,
9988,oscar,,,,
9989,oscillated,,,,
9990,oscillates,,,,
9991,oscillating,,,,
9992,oscillation,,,,
9993,ostensibly,,,,
9994,ostentatiously,,,,
9995,ostler,,,,
9996,ostlers,,,,
9997,ostrich,,,,
9998,ostrichfeather,,,,
9999,otherif,,,,
10000,othersthe,,,,
10001,otherwitness,,,,
10002,ounce,,,,
10003,ourselvesa,,,,
10004,outandout,,,,
10005,outbreak,,,,
10006,outbreaks,,,,
10007,outbuilding,,,,
10008,outburst,,,,
10009,outbursts,,,,
10010,outcast,,,,
10011,outcasts,,,,
10012,outcome,,,,
10013,outcry,,,,
10014,outdoor,,,,
10015,outfit,,,,
10016,outflame,,,,
10017,outhousehe,,,,
10018,outing,,,,
10019,outlandish,,,,
10020,outlawed,,,,
10021,outlay,,,,
10022,outlook,,,,
10023,outlying,,,,
10024,outmanuvred,,,,
10025,outofdate,,,,
10026,outofthe,,,,
10027,outoftheway,,,,
10028,outofwork,,,,
10029,outpaced,,,,
10030,outr,,,,
10031,outrage,,,,
10032,outrageous,,,,
10033,outrages,,,,
10034,outrageto,,,,
10035,outs,,,,
10036,outset,,,,
10037,outsider,,,,
10038,outsidersno,,,,
10039,outsides,,,,
10040,outskirts,,,,
10041,outspoken,,,,
10042,outstanding,,,,
10043,outstretched,,,,
10044,outward,,,,
10045,outwardbound,,,,
10046,outwardly,,,,
10047,outweigh,,,,
10048,outweighed,,,,
10049,outwitted,,,,
10050,ouvrier,,,,
10051,oval,,,,
10052,oven,,,,
10053,overacting,,,,
10054,overawed,,,,
10055,overbearing,,,,
10056,overboard,,,,
10057,overbright,,,,
10058,overcame,,,,
10059,overclean,,,,
10060,overcoats,,,,
10061,overcome,,,,
10062,overconfidence,,,,
10063,overconfident,,,,
10064,overdid,,,,
10065,overexposure,,,,
10066,overfed,,,,
10067,overflowed,,,,
10068,overgrown,,,,
10069,overhanging,,,,
10070,overhaul,,,,
10071,overhauled,,,,
10072,overhead,,,,
10073,overhear,,,,
10074,overheard,,,,
10075,overhearing,,,,
10076,overhung,,,,
10077,overi,,,,
10078,overjoyed,,,,
10079,overlaid,,,,
10080,overland,,,,
10081,overlap,,,,
10082,overlook,,,,
10083,overlooking,,,,
10084,overlooks,,,,
10085,overmastering,,,,
10086,overnight,,,,
10087,overpitched,,,,
10088,overpleasant,,,,
10089,overpower,,,,
10090,overpowered,,,,
10091,overpowering,,,,
10092,overprecipitance,,,,
10093,overrate,,,,
10094,overrefinement,,,,
10095,overriding,,,,
10096,overrun,,,,
10097,overseen,,,,
10098,overseer,,,,
10099,overshadowed,,,,
10100,oversight,,,,
10101,overso,,,,
10102,overspread,,,,
10103,overstayed,,,,
10104,overstrung,,,,
10105,overtaking,,,,
10106,overtender,,,,
10107,overthrow,,,,
10108,overtona,,,,
10109,overtons,,,,
10110,overtook,,,,
10111,overtopped,,,,
10112,overturned,,,,
10113,overwhelmed,,,,
10114,overwhelming,,,,
10115,overwhelmingly,,,,
10116,overwork,,,,
10117,overwrought,,,,
10118,owed,,,,
10119,owen,,,,
10120,owes,,,,
10121,owing,,,,
10122,owl,,,,
10123,owned,,,,
10124,ownerand,,,,
10125,owners,,,,
10126,ownership,,,,
10127,owning,,,,
10128,owns,,,,
10129,ox,,,,
10130,oxen,,,,
10131,oxfordshire,,,,
10132,oxshott,,,,
10133,oyster,,,,
10134,oysters,,,,
10135,p,,,,
10136,pa,,,,
10137,paces,,,,
10138,pacific,,,,
10139,pacify,,,,
10140,packages,,,,
10141,packed,,,,
10142,packetfor,,,,
10143,packets,,,,
10144,packhorse,,,,
10145,packing,,,,
10146,pad,,,,
10147,paddled,,,,
10148,paddling,,,,
10149,paddock,,,,
10150,paddyfields,,,,
10151,padlocked,,,,
10152,padre,,,,
10153,paganini,,,,
10154,pageboy,,,,
10155,pail,,,,
10156,pained,,,,
10157,painfully,,,,
10158,painfulvery,,,,
10159,painless,,,,
10160,paint,,,,
10161,painted,,,,
10162,painter,,,,
10163,painting,,,,
10164,pairs,,,,
10165,paisley,,,,
10166,pal,,,,
10167,palace,,,,
10168,palatable,,,,
10169,palate,,,,
10170,paled,,,,
10171,palefaced,,,,
10172,palelooking,,,,
10173,paleness,,,,
10174,paler,,,,
10175,palimpsest,,,,
10176,pall,,,,
10177,palladio,,,,
10178,pallet,,,,
10179,pallid,,,,
10180,pallor,,,,
10181,palmer,,,,
10182,palmers,,,,
10183,palmertired,,,,
10184,palmyra,,,,
10185,palpable,,,,
10186,palpitating,,,,
10187,pals,,,,
10188,pamphlet,,,,
10189,panama,,,,
10190,pancras,,,,
10191,pandies,,,,
10192,pane,,,,
10193,panel,,,,
10194,paneling,,,,
10195,panelled,,,,
10196,panelling,,,,
10197,panels,,,,
10198,panes,,,,
10199,pangermanic,,,,
10200,pangs,,,,
10201,panic,,,,
10202,pannikin,,,,
10203,panoply,,,,
10204,panted,,,,
10205,pantedyour,,,,
10206,pantry,,,,
10207,papa,,,,
10208,papas,,,,
10209,paperhanger,,,,
10210,paperlittered,,,,
10211,papermills,,,,
10212,papersbrother,,,,
10213,paperwhich,,,,
10214,papier,,,,
10215,parade,,,,
10216,paradol,,,,
10217,paradoxes,,,,
10218,paradoxical,,,,
10219,paragon,,,,
10220,paragraph,,,,
10221,paragraphs,,,,
10222,parallel,,,,
10223,paralysed,,,,
10224,paralysing,,,,
10225,paralysis,,,,
10226,paralyze,,,,
10227,paralyzed,,,,
10228,paralyzing,,,,
10229,paramore,,,,
10230,paramount,,,,
10231,parapet,,,,
10232,parcel,,,,
10233,parcels,,,,
10234,parched,,,,
10235,parchment,,,,
10236,parchmentlike,,,,
10237,pard,,,,
10238,pardon,,,,
10239,pardoned,,,,
10240,parent,,,,
10241,parents,,,,
10242,parietal,,,,
10243,parish,,,,
10244,parishes,,,,
10245,parisian,,,,
10246,parker,,,,
10247,parkkeeper,,,,
10248,parlance,,,,
10249,parley,,,,
10250,parliament,,,,
10251,parlour,,,,
10252,paroxysm,,,,
10253,parr,,,,
10254,parsley,,,,
10255,parson,,,,
10256,parsonage,,,,
10257,parthian,,,,
10258,partial,,,,
10259,partiality,,,,
10260,partially,,,,
10261,participant,,,,
10262,participation,,,,
10263,participators,,,,
10264,particle,,,,
10265,partie,,,,
10266,parties,,,,
10267,parting,,,,
10268,partition,,,,
10269,partitions,,,,
10270,partners,,,,
10271,partnership,,,,
10272,partook,,,,
10273,pas,,,,
10274,passagelamp,,,,
10275,passages,,,,
10276,passagesteps,,,,
10277,passbooks,,,,
10278,passenger,,,,
10279,passengers,,,,
10280,passersby,,,,
10281,passes,,,,
10282,passionate,,,,
10283,passionately,,,,
10284,passions,,,,
10285,passionsyou,,,,
10286,paste,,,,
10287,pasted,,,,
10288,pastime,,,,
10289,pasting,,,,
10290,pastmaster,,,,
10291,pasture,,,,
10292,pasty,,,,
10293,pat,,,,
10294,patch,,,,
10295,patched,,,,
10296,patches,,,,
10297,patent,,,,
10298,patentee,,,,
10299,patentleather,,,,
10300,patentleathers,,,,
10301,patents,,,,
10302,paternal,,,,
10303,paternity,,,,
10304,patersons,,,,
10305,pathan,,,,
10306,pathetic,,,,
10307,pathological,,,,
10308,pathology,,,,
10309,paths,,,,
10310,patienceneville,,,,
10311,patiently,,,,
10312,patients,,,,
10313,patriarch,,,,
10314,patrick,,,,
10315,patriotic,,,,
10316,patriotism,,,,
10317,patron,,,,
10318,patted,,,,
10319,patter,,,,
10320,pattered,,,,
10321,pattering,,,,
10322,pattern,,,,
10323,patterson,,,,
10324,patting,,,,
10325,pattins,,,,
10329,pauper,,,,
10330,pauses,,,,
10331,pausing,,,,
10332,paved,,,,
10333,pavements,,,,
10334,paving,,,,
10335,pawing,,,,
10336,pawn,,,,
10337,pawnbroker,,,,
10338,pawnbrokers,,,,
10339,pawned,,,,
10340,pawnees,,,,
10341,pawner,,,,
10342,payday,,,,
10343,payer,,,,
10344,paylist,,,,
10345,paymaster,,,,
10346,payment,,,,
10347,payments,,,,
10348,pays,,,,
10349,pc,,,,
10350,pchalf,,,,
10351,peacefully,,,,
10352,peaceoffering,,,,
10353,peaches,,,,
10354,peacock,,,,
10355,peajacket,,,,
10356,peak,,,,
10357,peaked,,,,
10358,peaks,,,,
10359,peaky,,,,
10360,peal,,,,
10361,pealed,,,,
10362,peals,,,,
10363,pearlbox,,,,
10364,pearlgrey,,,,
10365,pearls,,,,
10366,pearly,,,,
10367,peas,,,,
10368,peasant,,,,
10369,peasants,,,,
10370,peat,,,,
10371,peaty,,,,
10372,pebble,,,,
10373,pebbles,,,,
10374,peckham,,,,
10375,peculiarities,,,,
10376,peculiarity,,,,
10377,peculiarityhe,,,,
10378,peculiarthat,,,,
10379,pedal,,,,
10380,pedalled,,,,
10381,pedals,,,,
10382,pedestal,,,,
10383,pedestalled,,,,
10384,pedestrians,,,,
10385,pedigree,,,,
10386,pedis,,,,
10387,pedlar,,,,
10388,peeled,,,,
10389,peeling,,,,
10390,peep,,,,
10391,peeping,,,,
10392,peeress,,,,
10393,peg,,,,
10394,pegs,,,,
10395,pellet,,,,
10396,pelties,,,,
10397,penal,,,,
10398,penalty,,,,
10399,penang,,,,
10400,penanglawyer,,,,
10401,pence,,,,
10402,pencilcase,,,,
10403,pencils,,,,
10404,pencilwriting,,,,
10405,pendant,,,,
10406,pendants,,,,
10407,pending,,,,
10408,pendulous,,,,
10409,penetrate,,,,
10410,penetrated,,,,
10411,penetrating,,,,
10412,penge,,,,
10413,peninsula,,,,
10414,penitent,,,,
10415,penitentiary,,,,
10416,penitently,,,,
10417,penknife,,,,
10418,penknives,,,,
10419,penned,,,,
10420,pennies,,,,
10421,penniless,,,,
10422,pennsylvania,,,,
10423,penny,,,,
10424,pennynot,,,,
10425,pennyworth,,,,
10426,penrose,,,,
10427,pens,,,,
10428,pension,,,,
10429,pensioneran,,,,
10430,pensioners,,,,
10431,pensions,,,,
10432,pensive,,,,
10433,pensively,,,,
10434,pentonville,,,,
10435,peoples,,,,
10436,peppery,,,,
10437,perambulation,,,,
10438,perceiving,,,,
10439,percentages,,,,
10440,perceptible,,,,
10441,perceptibly,,,,
10442,perception,,,,
10443,perceptive,,,,
10444,perch,,,,
10445,perchanceto,,,,
10446,perched,,,,
10447,peremptorily,,,,
10448,peremptory,,,,
10449,perennial,,,,
10450,perfection,,,,
10451,perfectto,,,,
10452,perform,,,,
10453,performance,,,,
10454,performances,,,,
10455,performancevery,,,,
10456,performed,,,,
10457,performer,,,,
10458,performing,,,,
10459,performs,,,,
10460,perfumes,,,,
10461,perhapsupon,,,,
10462,peri,,,,
10463,pericolopericoloeh,,,,
10464,peril,,,,
10465,perilous,,,,
10466,perils,,,,
10467,period,,,,
10468,periodically,,,,
10469,periodicals,,,,
10470,periods,,,,
10471,perish,,,,
10472,perished,,,,
10473,perkins,,,,
10474,permanent,,,,
10475,permanently,,,,
10476,permissible,,,,
10477,permitted,,,,
10478,perpetrate,,,,
10479,perpetrated,,,,
10480,perpetration,,,,
10481,perpetrator,,,,
10482,perpetrators,,,,
10483,perpetual,,,,
10484,perplexed,,,,
10485,perplexing,,,,
10486,perplexity,,,,
10487,persecuted,,,,
10488,persecuting,,,,
10489,persecution,,,,
10490,persecutors,,,,
10491,perseverance,,,,
10492,persevering,,,,
10493,pershore,,,,
10494,persia,,,,
10495,persian,,,,
10496,persisted,,,,
10497,persistence,,,,
10498,persistent,,,,
10499,persistently,,,,
10500,persona,,,,
10501,personage,,,,
10502,personality,,,,
10503,personate,,,,
10504,personification,,,,
10505,personify,,,,
10506,perspiration,,,,
10507,perspired,,,,
10508,persuade,,,,
10509,persuaded,,,,
10510,persuasion,,,,
10511,persuasions,,,,
10512,pertinacity,,,,
10513,pertinent,,,,
10514,perturbed,,,,
10515,pervades,,,,
10516,perversion,,,,
10517,pervert,,,,
10518,peshawar,,,,
10519,pestered,,,,
10520,pestering,,,,
10521,pet,,,,
10522,pete,,,,
10523,petered,,,,
10524,petersburg,,,,
10525,petersfield,,,,
10526,peterson,,,,
10527,petersons,,,,
10528,petrarch,,,,
10529,petrel,,,,
10530,petrified,,,,
10531,petroleum,,,,
10532,pets,,,,
10533,petulance,,,,
10534,petulant,,,,
10535,petulantly,,,,
10536,pew,,,,
10537,phantom,,,,
10538,pharmacopia,,,,
10539,phase,,,,
10540,phd,,,,
10541,pheasant,,,,
10542,pheasants,,,,
10543,phelpscurried,,,,
10544,phelpss,,,,
10545,phenomenal,,,,
10546,phenomenon,,,,
10547,phial,,,,
10548,philadelphia,,,,
10549,philanthropist,,,,
10550,philip,,,,
10551,philippe,,,,
10552,philology,,,,
10553,philosopher,,,,
10554,philosophic,,,,
10555,philosophical,,,,
10556,philosophy,,,,
10557,philosophynil,,,,
10558,phlegmatic,,,,
10559,phnician,,,,
10560,phosphorus,,,,
10561,photographs,,,,
10562,photography,,,,
10563,phrase,,,,
10564,phraseology,,,,
10565,phrases,,,,
10566,physically,,,,
10567,physician,,,,
10568,physicians,,,,
10569,piano,,,,
10570,picker,,,,
10571,picketed,,,,
10572,picks,,,,
10573,pickwicks,,,,
10574,picnic,,,,
10575,picturebook,,,,
10576,pictured,,,,
10577,picturedealers,,,,
10578,picturesque,,,,
10579,pie,,,,
10580,piecework,,,,
10581,pierce,,,,
10582,pierced,,,,
10583,piercing,,,,
10584,pierrots,,,,
10585,pietro,,,,
10586,pietros,,,,
10587,piety,,,,
10588,pig,,,,
10589,pigeon,,,,
10590,pigeonhole,,,,
10591,pigeonholed,,,,
10592,pigeonholes,,,,
10593,pigments,,,,
10594,pike,,,,
10595,pikestaff,,,,
10596,piled,,,,
10597,piles,,,,
10598,pilgrimage,,,,
10599,pilgrims,,,,
10600,pilgrimspalefaced,,,,
10601,piling,,,,
10602,pill,,,,
10603,pillar,,,,
10604,pillared,,,,
10605,pillars,,,,
10606,pillow,,,,
10607,pillows,,,,
10608,pills,,,,
10609,pilot,,,,
10610,pin,,,,
10611,pinafore,,,,
10612,pinbulldogs,,,,
10613,pincenez,,,,
10614,pinch,,,,
10615,pinched,,,,
10616,pinchin,,,,
10617,pinching,,,,
10618,pine,,,,
10619,pined,,,,
10620,pinfire,,,,
10621,pinion,,,,
10622,pinioned,,,,
10623,pinkerton,,,,
10624,pinkertons,,,,
10625,pinktinted,,,,
10626,pinna,,,,
10627,pinnacle,,,,
10628,pinnacles,,,,
10629,pinned,,,,
10630,pinpoint,,,,
10631,pinprick,,,,
10632,pioneer,,,,
10633,pioneers,,,,
10634,pious,,,,
10635,piperack,,,,
10636,piperackeven,,,,
10637,pipes,,,,
10638,pipesi,,,,
10639,pipetobacco,,,,
10640,pipette,,,,
10641,piping,,,,
10642,pippin,,,,
10643,piquant,,,,
10644,piqued,,,,
10645,pirates,,,,
10646,pistolling,,,,
10647,pistols,,,,
10648,piston,,,,
10649,pit,,,,
10650,pitch,,,,
10651,pitchblack,,,,
10652,pitchdark,,,,
10653,pitched,,,,
10654,pitcher,,,,
10655,pitches,,,,
10656,piteous,,,,
10657,pith,,,,
10658,pithy,,,,
10659,pitiable,,,,
10660,pities,,,,
10661,pitiful,,,,
10662,pits,,,,
10663,pitt,,,,
10664,pittance,,,,
10665,pitys,,,,
10666,placard,,,,
10667,placards,,,,
10668,placea,,,,
10669,placeabout,,,,
10670,placehis,,,,
10671,placekick,,,,
10672,placethe,,,,
10673,placewithin,,,,
10674,placid,,,,
10675,placidfaced,,,,
10676,placidly,,,,
10677,placing,,,,
10678,plagued,,,,
10679,plaguespot,,,,
10680,plaid,,,,
10681,plainclothes,,,,
10682,plainer,,,,
10683,plainest,,,,
10684,plainland,,,,
10685,plainlydressed,,,,
10686,plainness,,,,
10687,plains,,,,
10688,plaintive,,,,
10689,plane,,,,
10690,planet,,,,
10691,plank,,,,
10692,planked,,,,
10693,planking,,,,
10694,planks,,,,
10695,planned,,,,
10696,planning,,,,
10697,plannings,,,,
10698,plant,,,,
10699,plantagenet,,,,
10700,plantation,,,,
10701,planted,,,,
10702,planter,,,,
10703,planting,,,,
10704,plants,,,,
10705,plastered,,,,
10706,plastering,,,,
10707,plateau,,,,
10708,plated,,,,
10709,platelayer,,,,
10710,plates,,,,
10711,platitudes,,,,
10712,platter,,,,
10713,platz,,,,
10714,plaudo,,,,
10715,plausible,,,,
10716,plausibly,,,,
10717,player,,,,
10718,playful,,,,
10719,playground,,,,
10720,plays,,,,
10721,plead,,,,
10722,pleaded,,,,
10723,pleading,,,,
10724,pleasantly,,,,
10725,pleasantry,,,,
10726,pleasing,,,,
10727,pleasures,,,,
10728,pledged,,,,
10729,pledges,,,,
10730,plentiful,,,,
10731,plentifully,,,,
10732,plethora,,,,
10733,plethoric,,,,
10734,plied,,,,
10735,plight,,,,
10736,plotthats,,,,
10737,plotting,,,,
10738,plough,,,,
10739,ploughed,,,,
10740,plover,,,,
10741,plovers,,,,
10742,pluck,,,,
10743,plucking,,,,
10744,plug,,,,
10745,plugs,,,,
10746,plugsaltamont,,,,
10747,plum,,,,
10748,plumage,,,,
10749,plumb,,,,
10750,plumber,,,,
10751,plumbers,,,,
10752,plumcoloured,,,,
10753,plume,,,,
10754,plumed,,,,
10755,plump,,,,
10756,plumped,,,,
10757,plumstead,,,,
10758,plunder,,,,
10759,plunge,,,,
10760,plunges,,,,
10761,plunging,,,,
10762,plural,,,,
10763,plus,,,,
10764,plush,,,,
10765,plymouth,,,,
10766,pm,,,,
10767,poaching,,,,
10768,pocketbook,,,,
10769,pocketbookan,,,,
10770,pocketcompass,,,,
10771,pocketed,,,,
10772,pocketlantern,,,,
10773,pocketlens,,,,
10774,pocketmoney,,,,
10775,poe,,,,
10776,poes,,,,
10777,poetic,,,,
10778,poetry,,,,
10779,poise,,,,
10780,poised,,,,
10781,poising,,,,
10782,poisoned,,,,
10783,poisoner,,,,
10784,poisoning,,,,
10785,poisonous,,,,
10786,poisons,,,,
10787,pokers,,,,
10788,poking,,,,
10789,poky,,,,
10790,poldhu,,,,
10791,poleaxed,,,,
10792,policeboat,,,,
10793,policeboata,,,,
10794,policeconstable,,,,
10795,policecourt,,,,
10796,policeinspector,,,,
10797,policeinspectors,,,,
10798,policemen,,,,
10799,policeofficer,,,,
10800,policesergeant,,,,
10801,policewhistle,,,,
10802,policy,,,,
10803,polished,,,,
10804,polite,,,,
10805,politeness,,,,
10806,politician,,,,
10807,politicians,,,,
10808,politicsfeeble,,,,
10809,pollock,,,,
10810,polo,,,,
10811,pology,,,,
10812,polygamy,,,,
10813,polyphonic,,,,
10814,pomp,,,,
10815,pompey,,,,
10816,pomposity,,,,
10817,pompous,,,,
10818,pompously,,,,
10819,pon,,,,
10820,poncho,,,,
10821,pond,,,,
10822,pondered,,,,
10823,pondering,,,,
10824,ponderous,,,,
10825,ponies,,,,
10826,pony,,,,
10827,pooh,,,,
10828,pools,,,,
10829,poop,,,,
10830,poorer,,,,
10831,poorly,,,,
10832,poorlyeducated,,,,
10833,pop,,,,
10834,pope,,,,
10835,popedown,,,,
10836,popes,,,,
10837,popham,,,,
10838,poplar,,,,
10839,popped,,,,
10840,popularity,,,,
10841,population,,,,
10842,populi,,,,
10843,populous,,,,
10844,populus,,,,
10845,porch,,,,
10846,port,,,,
10847,portal,,,,
10848,porters,,,,
10849,portfolio,,,,
10850,porticoed,,,,
10851,portions,,,,
10852,portire,,,,
10853,portland,,,,
10854,portly,,,,
10855,portmanteau,,,,
10856,portmanteaus,,,,
10857,portraits,,,,
10858,portsdown,,,,
10859,portsmouth,,,,
10860,portuguese,,,,
10861,pose,,,,
10862,poses,,,,
10863,posilippo,,,,
10864,positionnothing,,,,
10865,positions,,,,
10866,positively,,,,
10867,possesses,,,,
10868,possessing,,,,
10869,possessions,,,,
10870,possessionsnotably,,,,
10871,possessor,,,,
10872,possibilities,,,,
10873,possiblearminarm,,,,
10874,possibleat,,,,
10875,possiblyi,,,,
10876,postbag,,,,
10877,postcards,,,,
10878,posted,,,,
10879,posterior,,,,
10880,posthaste,,,,
10881,posting,,,,
10882,postman,,,,
10883,postmanlike,,,,
10884,postmark,,,,
10885,postmarks,,,,
10886,postmaster,,,,
10887,postmortem,,,,
10888,postoffice,,,,
10889,postpone,,,,
10890,postponed,,,,
10891,posts,,,,
10892,postscript,,,,
10893,posture,,,,
10894,potato,,,,
10895,potatoes,,,,
10896,potentate,,,,
10897,potentatewas,,,,
10898,pots,,,,
10899,potters,,,,
10900,pottery,,,,
10901,pouch,,,,
10902,pouches,,,,
10903,poultney,,,,
10904,poultry,,,,
10905,pounces,,,,
10906,pound,,,,
10907,pour,,,,
10908,pouring,,,,
10909,pours,,,,
10910,poverty,,,,
10911,powderblackening,,,,
10912,powdered,,,,
10913,powdermarking,,,,
10914,powderor,,,,
10915,powerfully,,,,
10916,powerless,,,,
10917,powerlessness,,,,
10918,practically,,,,
10919,practicalso,,,,
10920,practices,,,,
10921,practise,,,,
10922,practised,,,,
10923,practising,,,,
10924,practitioner,,,,
10925,pragmatical,,,,
10926,prague,,,,
10927,prairie,,,,
10928,prairies,,,,
10929,praise,,,,
10930,praises,,,,
10931,pranced,,,,
10932,prank,,,,
10933,prankif,,,,
10934,prankupon,,,,
10935,prattled,,,,
10936,prattling,,,,
10937,prayed,,,,
10938,prayer,,,,
10939,prayerbook,,,,
10940,prayers,,,,
10941,praying,,,,
10942,preach,,,,
10943,preaching,,,,
10944,preamble,,,,
10945,prearranged,,,,
10946,preceded,,,,
10947,precedes,,,,
10948,preceding,,,,
10949,precept,,,,
10950,precepts,,,,
10951,precipice,,,,
10952,precipitate,,,,
10953,precipitated,,,,
10954,precipitation,,,,
10955,precipitous,,,,
10956,precise,,,,
10957,precision,,,,
10958,preconcerted,,,,
10959,precursor,,,,
10960,predecessor,,,,
10961,predict,,,,
10962,prediction,,,,
10963,predispose,,,,
10964,predominant,,,,
10965,predominated,,,,
10966,predominates,,,,
10967,preeminent,,,,
10968,preexisting,,,,
10969,preface,,,,
10970,prefaced,,,,
10971,preference,,,,
10972,preferred,,,,
10973,prefers,,,,
10974,prehistoric,,,,
10975,prejudice,,,,
10976,prejudices,,,,
10977,prejudicial,,,,
10978,preliminary,,,,
10979,prelude,,,,
10980,premature,,,,
10981,prematurely,,,,
10982,premier,,,,
10983,premiers,,,,
10984,premonition,,,,
10985,preoccupations,,,,
10986,preoccupied,,,,
10987,preparation,,,,
10988,preparations,,,,
10989,preparatory,,,,
10990,prepare,,,,
10991,preparing,,,,
10992,preponderance,,,,
10993,preposterous,,,,
10994,prescribe,,,,
10995,prescribed,,,,
10996,prescription,,,,
10997,presencein,,,,
10998,presencetall,,,,
10999,presentable,,,,
11000,presentation,,,,
11001,presentiment,,,,
11002,presentin,,,,
11003,presenting,,,,
11004,presentlymaybe,,,,
11005,presentment,,,,
11006,preservation,,,,
11007,preservative,,,,
11008,preservatives,,,,
11009,preserved,,,,
11010,preserver,,,,
11011,preserves,,,,
11012,preserving,,,,
11013,president,,,,
11014,presses,,,,
11015,presumablysince,,,,
11016,presumed,,,,
11017,presumption,,,,
11018,pretence,,,,
11019,pretended,,,,
11020,pretending,,,,
11021,pretends,,,,
